region,event,phase,source_file,match_id,match_label,game,map,map_mode,map_winner,map_score,team_1,team_2,match_winner,match_loser,ban_stage,ban_team,banned_hero,received_team,ban_note
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_semifinal_1,Playoff Upper Bracket Semifinal 1,2,Blizzard World,Hybrid,Weibo Gaming,3-1,Weibo Gaming,Solus Victorem,Weibo Gaming,Solus Victorem,initial,Solus Victorem,Jetpack Cat,Weibo Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_semifinal_1,Playoff Upper Bracket Semifinal 1,2,Blizzard World,Hybrid,Weibo Gaming,3-1,Weibo Gaming,Solus Victorem,Weibo Gaming,Solus Victorem,follow_up,Weibo Gaming,D.Va,Solus Victorem,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_semifinal_1,Playoff Upper Bracket Semifinal 1,3,Suravasa,Flashpoint,Weibo Gaming,3-0,Weibo Gaming,Solus Victorem,Weibo Gaming,Solus Victorem,initial,Solus Victorem,Ana,Weibo Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_semifinal_1,Playoff Upper Bracket Semifinal 1,3,Suravasa,Flashpoint,Weibo Gaming,3-0,Weibo Gaming,Solus Victorem,Weibo Gaming,Solus Victorem,follow_up,Weibo Gaming,Vendetta,Solus Victorem,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_semifinal_2,Playoff Upper Bracket Semifinal 2,1,Busan,Control,All Gamers,2-0,All Gamers,JD Gaming,All Gamers,JD Gaming,initial,JD Gaming,D.Va,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_semifinal_2,Playoff Upper Bracket Semifinal 2,1,Busan,Control,All Gamers,2-0,All Gamers,JD Gaming,All Gamers,JD Gaming,follow_up,All Gamers,Ana,JD Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_semifinal_2,Playoff Upper Bracket Semifinal 2,2,Numbani,Hybrid,All Gamers,3-0,All Gamers,JD Gaming,All Gamers,JD Gaming,initial,JD Gaming,Kiriko,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_semifinal_2,Playoff Upper Bracket Semifinal 2,2,Numbani,Hybrid,All Gamers,3-0,All Gamers,JD Gaming,All Gamers,JD Gaming,follow_up,All Gamers,Wrecking Ball,JD Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_semifinal_2,Playoff Upper Bracket Semifinal 2,3,Watchpoint: Gibraltar,Escort,All Gamers,3-1,All Gamers,JD Gaming,All Gamers,JD Gaming,initial,JD Gaming,Jetpack Cat,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_semifinal_2,Playoff Upper Bracket Semifinal 2,3,Watchpoint: Gibraltar,Escort,All Gamers,3-1,All Gamers,JD Gaming,All Gamers,JD Gaming,follow_up,All Gamers,Winston,JD Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_final,Playoff Upper Bracket Final,1,Lijiang Tower,Control,Weibo Gaming,2-1,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,initial,All Gamers,Ramattra,Weibo Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_final,Playoff Upper Bracket Final,1,Lijiang Tower,Control,Weibo Gaming,2-1,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,follow_up,Weibo Gaming,Mercy,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_final,Playoff Upper Bracket Final,2,Havana,Escort,All Gamers,3-2,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,initial,All Gamers,Zarya,Weibo Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_final,Playoff Upper Bracket Final,2,Havana,Escort,All Gamers,3-2,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,follow_up,Weibo Gaming,Reaper,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_final,Playoff Upper Bracket Final,3,Numbani,Hybrid,Weibo Gaming,3-2,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,initial,Weibo Gaming,Lucio,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_final,Playoff Upper Bracket Final,3,Numbani,Hybrid,Weibo Gaming,3-2,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,follow_up,All Gamers,Tracer,Weibo Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_final,Playoff Upper Bracket Final,4,Esperanca,Push,Weibo Gaming,142.41m-9.42m,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,initial,All Gamers,Bastion,Weibo Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_final,Playoff Upper Bracket Final,4,Esperanca,Push,Weibo Gaming,142.41m-9.42m,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,follow_up,Weibo Gaming,Mauga,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_semifinal,Playoff Lower Bracket Semifinal,1,Lijiang Tower,Control,JD Gaming,2-0,Solus Victorem,JD Gaming,JD Gaming,Solus Victorem,initial,JD Gaming,D.Va,Solus Victorem,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_semifinal,Playoff Lower Bracket Semifinal,1,Lijiang Tower,Control,JD Gaming,2-0,Solus Victorem,JD Gaming,JD Gaming,Solus Victorem,follow_up,Solus Victorem,Ana,JD Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_semifinal,Playoff Lower Bracket Semifinal,2,Runasapi,Push,JD Gaming,128.16m-58.16m,Solus Victorem,JD Gaming,JD Gaming,Solus Victorem,initial,Solus Victorem,Moira,JD Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_semifinal,Playoff Lower Bracket Semifinal,2,Runasapi,Push,JD Gaming,128.16m-58.16m,Solus Victorem,JD Gaming,JD Gaming,Solus Victorem,follow_up,JD Gaming,Cassidy,Solus Victorem,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_semifinal,Playoff Lower Bracket Semifinal,3,Midtown,Hybrid,JD Gaming,3-1,Solus Victorem,JD Gaming,JD Gaming,Solus Victorem,initial,Solus Victorem,Kiriko,JD Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_semifinal,Playoff Lower Bracket Semifinal,3,Midtown,Hybrid,JD Gaming,3-1,Solus Victorem,JD Gaming,JD Gaming,Solus Victorem,follow_up,JD Gaming,Sigma,Solus Victorem,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_final,Playoff Lower Bracket Final,1,Busan,Control,All Gamers,2-1,All Gamers,JD Gaming,All Gamers,JD Gaming,initial,JD Gaming,Junker Queen,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_final,Playoff Lower Bracket Final,1,Busan,Control,All Gamers,2-1,All Gamers,JD Gaming,All Gamers,JD Gaming,follow_up,All Gamers,Reaper,JD Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_final,Playoff Lower Bracket Final,2,Suravasa,Flashpoint,JD Gaming,3-0,All Gamers,JD Gaming,All Gamers,JD Gaming,initial,JD Gaming,Bastion,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_final,Playoff Lower Bracket Final,2,Suravasa,Flashpoint,JD Gaming,3-0,All Gamers,JD Gaming,All Gamers,JD Gaming,follow_up,All Gamers,Wrecking Ball,JD Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_final,Playoff Lower Bracket Final,3,Havana,Escort,JD Gaming,2-1,All Gamers,JD Gaming,All Gamers,JD Gaming,initial,All Gamers,Ana,JD Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_final,Playoff Lower Bracket Final,3,Havana,Escort,JD Gaming,2-1,All Gamers,JD Gaming,All Gamers,JD Gaming,follow_up,JD Gaming,Tracer,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_final,Playoff Lower Bracket Final,4,Numbani,Hybrid,All Gamers,3-2,All Gamers,JD Gaming,All Gamers,JD Gaming,initial,All Gamers,Baptiste,JD Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_final,Playoff Lower Bracket Final,4,Numbani,Hybrid,All Gamers,3-2,All Gamers,JD Gaming,All Gamers,JD Gaming,follow_up,JD Gaming,D.Va,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_final,Playoff Lower Bracket Final,5,Esperanca,Push,All Gamers,81.05m-81.04m,All Gamers,JD Gaming,All Gamers,JD Gaming,initial,JD Gaming,Jetpack Cat,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_lower_bracket_final,Playoff Lower Bracket Final,5,Esperanca,Push,All Gamers,81.05m-81.04m,All Gamers,JD Gaming,All Gamers,JD Gaming,follow_up,All Gamers,Sojourn,JD Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_grand_final,Playoff Grand Final,1,Lijiang Tower,Control,All Gamers,2-1,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,initial,All Gamers,Echo,Weibo Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_grand_final,Playoff Grand Final,1,Lijiang Tower,Control,All Gamers,2-1,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,follow_up,Weibo Gaming,Roadhog,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_grand_final,Playoff Grand Final,2,Havana,Escort,Weibo Gaming,3-0,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,initial,Weibo Gaming,Ramattra,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_grand_final,Playoff Grand Final,2,Havana,Escort,Weibo Gaming,3-0,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,follow_up,All Gamers,Reaper,Weibo Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_grand_final,Playoff Grand Final,3,Suravasa,Flashpoint,Weibo Gaming,3-0,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,initial,All Gamers,Mauga,Weibo Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_grand_final,Playoff Grand Final,3,Suravasa,Flashpoint,Weibo Gaming,3-0,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,follow_up,Weibo Gaming,Tracer,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_grand_final,Playoff Grand Final,4,Esperanca,Push,Weibo Gaming,142.41m-26.6m,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,initial,Weibo Gaming,Winston,All Gamers,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_grand_final,Playoff Grand Final,4,Esperanca,Push,Weibo Gaming,142.41m-26.6m,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,follow_up,All Gamers,Bastion,Weibo Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_grand_final,Playoff Grand Final,5,Numbani,Hybrid,Weibo Gaming,3-2,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,initial,All Gamers,Lucio,Weibo Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_grand_final,Playoff Grand Final,5,Numbani,Hybrid,Weibo Gaming,3-2,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,follow_up,Weibo Gaming,Zarya,All Gamers,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_1,Group Stage Day 1 Match 1,1,Lijiang Tower,Control,ZETA DIVISION,2-0,ZETA DIVISION,T1,ZETA DIVISION,T1,initial,ZETA DIVISION,D.Va,T1,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_1,Group Stage Day 1 Match 1,1,Lijiang Tower,Control,ZETA DIVISION,2-0,ZETA DIVISION,T1,ZETA DIVISION,T1,follow_up,T1,Ana,ZETA DIVISION,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_1,Group Stage Day 1 Match 1,2,Aatlis,Flashpoint,T1,3-2,ZETA DIVISION,T1,ZETA DIVISION,T1,initial,T1,Tracer,ZETA DIVISION,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_1,Group Stage Day 1 Match 1,2,Aatlis,Flashpoint,T1,3-2,ZETA DIVISION,T1,ZETA DIVISION,T1,follow_up,ZETA DIVISION,Zarya,T1,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_1,Group Stage Day 1 Match 1,3,Blizzard World,Hybrid,ZETA DIVISION,3-1,ZETA DIVISION,T1,ZETA DIVISION,T1,initial,T1,Wari,ZETA DIVISION,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_1,Group Stage Day 1 Match 1,3,Blizzard World,Hybrid,ZETA DIVISION,3-1,ZETA DIVISION,T1,ZETA DIVISION,T1,follow_up,ZETA DIVISION,Mauga,T1,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_2,Group Stage Day 1 Match 2,1,Oasis,Control,Crazy Raccoon,2-0,Team Falcons,Crazy Raccoon,Crazy Raccoon,Team Falcons,initial,Team Falcons,Wrecking Ball,Crazy Raccoon,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_2,Group Stage Day 1 Match 2,1,Oasis,Control,Crazy Raccoon,2-0,Team Falcons,Crazy Raccoon,Crazy Raccoon,Team Falcons,follow_up,Crazy Raccoon,Reaper,Team Falcons,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_2,Group Stage Day 1 Match 2,2,Watchpoint: Gibraltar,Escort,Crazy Raccoon,2-1,Team Falcons,Crazy Raccoon,Crazy Raccoon,Team Falcons,initial,Team Falcons,Roadhog,Crazy Raccoon,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_2,Group Stage Day 1 Match 2,2,Watchpoint: Gibraltar,Escort,Crazy Raccoon,2-1,Team Falcons,Crazy Raccoon,Crazy Raccoon,Team Falcons,follow_up,Crazy Raccoon,Ana,Team Falcons,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_3,Group Stage Day 1 Match 3,1,Oasis,Control,ENTER FORCE.36,unread,ENTER FORCE.36,The Gatos Guapos,ENTER FORCE.36,The Gatos Guapos,initial,The Gatos Guapos,Domina,ENTER FORCE.36,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_3,Group Stage Day 1 Match 3,1,Oasis,Control,ENTER FORCE.36,unread,ENTER FORCE.36,The Gatos Guapos,ENTER FORCE.36,The Gatos Guapos,follow_up,ENTER FORCE.36,Pharah,The Gatos Guapos,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_3,Group Stage Day 1 Match 3,2,Aatlis,Flashpoint,ENTER FORCE.36,3-2,ENTER FORCE.36,The Gatos Guapos,ENTER FORCE.36,The Gatos Guapos,initial,The Gatos Guapos,Sojourn,ENTER FORCE.36,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_3,Group Stage Day 1 Match 3,2,Aatlis,Flashpoint,ENTER FORCE.36,3-2,ENTER FORCE.36,The Gatos Guapos,ENTER FORCE.36,The Gatos Guapos,follow_up,ENTER FORCE.36,Jetpack Cat,The Gatos Guapos,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_4,Group Stage Day 1 Match 4,1,Lijiang Tower,Control,VARREL,2-0,VARREL,Please Not Hero Ban,VARREL,Please Not Hero Ban,,,,,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_4,Group Stage Day 1 Match 4,2,Esperanca,Push,VARREL,distance unread,VARREL,Please Not Hero Ban,VARREL,Please Not Hero Ban,initial,Please Not Hero Ban,D.Va,VARREL,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_4,Group Stage Day 1 Match 4,2,Esperanca,Push,VARREL,distance unread,VARREL,Please Not Hero Ban,VARREL,Please Not Hero Ban,follow_up,VARREL,Kiriko,Please Not Hero Ban,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_5,Group Stage Day 1 Match 5,1,Lijiang Tower,Control,ZETA DIVISION,2-0,ZETA DIVISION,ENTER FORCE.36,ZETA DIVISION,ENTER FORCE.36,initial,ZETA DIVISION,Lucio,ENTER FORCE.36,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_5,Group Stage Day 1 Match 5,1,Lijiang Tower,Control,ZETA DIVISION,2-0,ZETA DIVISION,ENTER FORCE.36,ZETA DIVISION,ENTER FORCE.36,follow_up,ENTER FORCE.36,Bastion,ZETA DIVISION,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_5,Group Stage Day 1 Match 5,2,Aatlis,Flashpoint,ZETA DIVISION,3-1,ZETA DIVISION,ENTER FORCE.36,ZETA DIVISION,ENTER FORCE.36,initial,ENTER FORCE.36,Wari,ZETA DIVISION,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_5,Group Stage Day 1 Match 5,2,Aatlis,Flashpoint,ZETA DIVISION,3-1,ZETA DIVISION,ENTER FORCE.36,ZETA DIVISION,ENTER FORCE.36,follow_up,ZETA DIVISION,Reaper,ENTER FORCE.36,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_6,Group Stage Day 1 Match 6,1,Busan,Control,VARREL,2-1,Team Falcons,VARREL,Team Falcons,VARREL,initial,Team Falcons,Kiriko,VARREL,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_6,Group Stage Day 1 Match 6,1,Busan,Control,VARREL,2-1,Team Falcons,VARREL,Team Falcons,VARREL,follow_up,VARREL,Zarya,Team Falcons,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_6,Group Stage Day 1 Match 6,2,Runasapi,Push,Team Falcons,distance unread,Team Falcons,VARREL,Team Falcons,VARREL,initial,VARREL,Lucio,Team Falcons,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_6,Group Stage Day 1 Match 6,2,Runasapi,Push,Team Falcons,distance unread,Team Falcons,VARREL,Team Falcons,VARREL,follow_up,Team Falcons,D.Va,VARREL,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_6,Group Stage Day 1 Match 6,3,Blizzard World,Hybrid,Team Falcons,3-1,Team Falcons,VARREL,Team Falcons,VARREL,initial,Team Falcons,Ana,VARREL,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_1_match_6,Group Stage Day 1 Match 6,3,Blizzard World,Hybrid,Team Falcons,3-1,Team Falcons,VARREL,Team Falcons,VARREL,follow_up,VARREL,Mauga,Team Falcons,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_2_match_2,Group Stage Day 2 Match 2,1,Busan,Control,Crazy Raccoon,unread,Crazy Raccoon,Please Not Hero Ban,Crazy Raccoon,Please Not Hero Ban,,,,,ban order unread: Crazy Raccoon Jetpack Cat / Please Not Hero Ban Wrecking Ball
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_2_match_2,Group Stage Day 2 Match 2,2,Esperanca,Push,Crazy Raccoon,distance unread,Crazy Raccoon,Please Not Hero Ban,Crazy Raccoon,Please Not Hero Ban,initial,Please Not Hero Ban,Ashe,Crazy Raccoon,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_2_match_2,Group Stage Day 2 Match 2,2,Esperanca,Push,Crazy Raccoon,distance unread,Crazy Raccoon,Please Not Hero Ban,Crazy Raccoon,Please Not Hero Ban,follow_up,Crazy Raccoon,Mauga,Please Not Hero Ban,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_2_match_3,Group Stage Day 2 Match 3,1,Busan,Control,ZETA DIVISION,unread,ZETA DIVISION,The Gatos Guapos,ZETA DIVISION,The Gatos Guapos,,,,,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_2_match_3,Group Stage Day 2 Match 3,2,Rialto,Escort,ZETA DIVISION,3-0,ZETA DIVISION,The Gatos Guapos,ZETA DIVISION,The Gatos Guapos,initial,The Gatos Guapos,D.Va,ZETA DIVISION,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_2_match_3,Group Stage Day 2 Match 3,2,Rialto,Escort,ZETA DIVISION,3-0,ZETA DIVISION,The Gatos Guapos,ZETA DIVISION,The Gatos Guapos,follow_up,ZETA DIVISION,Pharah,The Gatos Guapos,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_2_match_4,Group Stage Day 2 Match 4,1,Lijiang Tower,Control,Team Falcons,2-0,Team Falcons,Please Not Hero Ban,Team Falcons,Please Not Hero Ban,initial,Team Falcons,Roadhog,Please Not Hero Ban,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_2_match_4,Group Stage Day 2 Match 4,1,Lijiang Tower,Control,Team Falcons,2-0,Team Falcons,Please Not Hero Ban,Team Falcons,Please Not Hero Ban,follow_up,Please Not Hero Ban,Ana,Team Falcons,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_2_match_4,Group Stage Day 2 Match 4,2,Esperanca,Push,Team Falcons,distance unread,Team Falcons,Please Not Hero Ban,Team Falcons,Please Not Hero Ban,initial,Please Not Hero Ban,Jetpack Cat,Team Falcons,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_2_match_4,Group Stage Day 2 Match 4,2,Esperanca,Push,Team Falcons,distance unread,Team Falcons,Please Not Hero Ban,Team Falcons,Please Not Hero Ban,follow_up,Team Falcons,Ramattra,Please Not Hero Ban,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_2_match_5,Group Stage Day 2 Match 5,1,Lijiang Tower,Control,T1,2-0,T1,ENTER FORCE.36,T1,ENTER FORCE.36,initial,T1,Cassidy,ENTER FORCE.36,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_2_match_5,Group Stage Day 2 Match 5,1,Lijiang Tower,Control,T1,2-0,T1,ENTER FORCE.36,T1,ENTER FORCE.36,follow_up,ENTER FORCE.36,Wrecking Ball,T1,
Asia,OWCS Asia 2026 Stage 1,Group Stage,OWCS_ASIA_2026_STAGE1_RESULTS.md,asia_group_stage_day_2_match_5,Group Stage Day 2 Match 5,2,Blizzard World,Hybrid,T1,3-2,T1,ENTER FORCE.36,T1,ENTER FORCE.36,initial,ENTER FORCE.36,Kiriko,T1,
