region,event,team,map_mode,hero,bans_made,bans_received,initial_bans_made,follow_up_bans_made,initial_bans_received,follow_up_bans_received
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Push,Vendetta,0,2,0,0,1,1
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Push,Zarya,0,2,0,0,0,2
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Push,Baptiste,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Push,D.Va,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Control,Jetpack Cat,2,0,2,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Control,D.Va,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Control,Lucio,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Control,Pharah,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Control,Anran,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Control,Brigitte,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Control,Emre,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Control,Winston,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Control,Zarya,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Escort,Cassidy,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Escort,Hazard,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Escort,Kiriko,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Escort,Echo,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Escort,Illari,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Escort,Vendetta,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Flashpoint,Vendetta,2,0,0,2,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Flashpoint,Wuyang,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Flashpoint,Mauga,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Flashpoint,Sojourn,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Flashpoint,Zarya,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Hybrid,D.Va,1,1,1,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Hybrid,Freja,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Hybrid,Juno,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Hybrid,Lucio,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Hybrid,Tracer,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Hybrid,Wrecking Ball,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Hybrid,Wuyang,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Push,Brigitte,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Push,D.Va,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Push,Pharah,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Push,Zarya,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Push,Freja,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Push,Illari,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Push,Juno,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Anyone's Legend,Push,Winston,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Control,Juno,2,0,2,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Control,Brigitte,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Control,Emre,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Control,Illari,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Control,Mauga,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Control,Moira,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Control,Vendetta,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Control,Pharah,0,4,0,0,1,3
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Control,D.Va,0,2,0,0,1,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Control,Hazard,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Control,Kiriko,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Escort,Brigitte,2,0,1,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Escort,Illari,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Escort,Juno,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Escort,Moira,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Escort,Tracer,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Escort,D.Va,0,2,0,0,1,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Escort,Cassidy,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Escort,Lucio,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Escort,Roadhog,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Escort,Vendetta,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Flashpoint,Vendetta,1,1,0,1,0,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Flashpoint,Brigitte,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Flashpoint,Domina,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Flashpoint,Emre,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Flashpoint,Hazard,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Flashpoint,Mauga,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Flashpoint,Moira,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Flashpoint,Pharah,0,2,0,0,1,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Flashpoint,Sojourn,0,2,0,0,1,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Flashpoint,Ana,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Flashpoint,Lucio,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Hybrid,Tracer,1,1,0,1,0,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Hybrid,Cassidy,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Hybrid,Emre,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Hybrid,Wuyang,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Hybrid,Illari,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Hybrid,Kiriko,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Hybrid,Lucio,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Push,Juno,2,0,2,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Push,Zarya,1,1,1,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Push,Baptiste,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Push,Lifeweaver,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Push,Mauga,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Push,Moira,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Push,Kiriko,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Push,Lucio,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Push,Pharah,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Push,Sojourn,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Push,Tracer,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Geekay Esports,Push,Vendetta,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Control,Pharah,3,0,2,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Control,Emre,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Control,Symmetra,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Control,Hazard,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Control,Kiriko,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Control,Lucio,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Control,Moira,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Control,Zarya,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Escort,Echo,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Escort,Pharah,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Escort,Kiriko,0,2,0,0,1,1
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Flashpoint,Orisa,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Flashpoint,Sojourn,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Flashpoint,Zarya,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Flashpoint,Hazard,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Flashpoint,Tracer,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Flashpoint,Vendetta,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Hybrid,D.Va,3,0,2,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Hybrid,Kiriko,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Hybrid,Tracer,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Hybrid,Lucio,0,2,0,0,1,1
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Hybrid,Emre,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Hybrid,Juno,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Hybrid,Wuyang,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Push,Freja,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Push,Symmetra,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Push,Tracer,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Push,Zarya,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Push,Hazard,0,2,0,0,0,2
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Push,Brigitte,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Team Peps,Push,Emre,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Control,Illari,2,1,0,2,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Control,Zarya,2,0,0,2,0,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Control,Pharah,1,3,0,1,3,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Control,Brigitte,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Control,Hazard,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Control,Tracer,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Control,D.Va,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Control,Juno,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Control,Mauga,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Control,Vendetta,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Escort,D.Va,2,1,0,2,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Escort,Vendetta,2,0,0,2,0,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Escort,Kiriko,1,1,0,1,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Escort,Hazard,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Escort,Illari,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Escort,Juno,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Flashpoint,Emre,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Flashpoint,Mauga,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Flashpoint,Pharah,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Flashpoint,Sojourn,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Flashpoint,Lucio,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Flashpoint,Moira,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Flashpoint,Wuyang,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Flashpoint,Zarya,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Hybrid,Wuyang,1,1,0,1,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Hybrid,Hazard,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Hybrid,D.Va,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Push,Vendetta,2,0,0,2,0,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Push,Lucio,1,2,0,1,2,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Push,Zarya,1,1,0,1,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Push,Hazard,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Push,Mauga,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Push,Widowmaker,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Push,Ana,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Push,Kiriko,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Push,Moira,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Twisted Minds,Push,Tracer,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Control,Pharah,3,1,1,2,0,1
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Control,Juno,2,2,2,0,2,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Control,Kiriko,2,0,2,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Control,Anran,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Control,Symmetra,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Control,Tracer,0,2,0,0,0,2
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Control,Brigitte,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Control,D.Va,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Control,Jetpack Cat,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Control,Mauga,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Escort,D.Va,2,1,2,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Escort,Zarya,2,0,0,2,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Escort,Illari,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Escort,Roadhog,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Escort,Vendetta,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Escort,Brigitte,0,2,0,0,1,1
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Escort,Lucio,0,2,0,0,2,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Escort,Kiriko,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Escort,Moira,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Flashpoint,Ana,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Flashpoint,Lucio,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Flashpoint,Mauga,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Flashpoint,Sojourn,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Flashpoint,Zarya,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Flashpoint,Brigitte,0,2,0,0,2,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Flashpoint,Emre,0,2,0,0,2,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Flashpoint,Vendetta,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Hybrid,Illari,2,0,2,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Hybrid,Wuyang,2,0,1,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Hybrid,Lucio,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Hybrid,D.Va,0,2,0,0,2,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Hybrid,Cassidy,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Hybrid,Hazard,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Hybrid,Winston,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Push,Hazard,1,1,0,1,0,1
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Push,Pharah,1,1,0,1,1,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Push,Ana,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Push,Kiriko,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Push,Lucio,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Push,Tracer,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Push,Vendetta,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Push,Winston,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Push,Mauga,0,2,0,0,0,2
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Push,Juno,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Push,Lifeweaver,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Push,Symmetra,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Virtus.pro,Push,Widowmaker,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Emre,2,1,1,1,1,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Symmetra,2,0,1,1,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Lucio,1,1,0,1,0,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Ana,1,0,1,0,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Jetpack Cat,1,0,0,1,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Pharah,1,0,1,0,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Vendetta,1,0,0,1,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Zarya,1,0,0,1,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Bastion,0,1,0,0,1,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Cassidy,0,1,0,0,1,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,D.Va,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Illari,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Mauga,0,1,0,0,1,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Orisa,0,1,0,0,1,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Ramattra,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Control,Roadhog,0,1,0,0,1,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Escort,Mauga,2,0,1,1,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Escort,Hazard,1,2,0,1,1,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Escort,Ana,1,1,0,1,0,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Escort,D.Va,1,0,1,0,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Escort,Illari,1,0,1,0,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Escort,Lucio,1,0,1,0,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Escort,Wuyang,0,2,0,0,1,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Escort,Pharah,0,1,0,0,1,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Escort,Vendetta,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Flashpoint,Mauga,1,2,1,0,1,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Flashpoint,Sojourn,1,0,1,0,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Flashpoint,Tracer,1,0,0,1,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Flashpoint,Zarya,1,0,0,1,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Flashpoint,Baptiste,0,1,0,0,1,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Flashpoint,Emre,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Hybrid,Kiriko,2,1,2,0,1,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Hybrid,Emre,1,0,0,1,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Hybrid,Hazard,1,0,1,0,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Hybrid,Jetpack Cat,1,0,1,0,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Hybrid,Wuyang,1,0,1,0,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Hybrid,D.Va,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Hybrid,Lucio,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Hybrid,Tracer,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Hybrid,Vendetta,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Hybrid,Winston,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Push,Symmetra,1,1,1,0,0,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Push,Jetpack Cat,1,0,1,0,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Push,Kiriko,1,0,1,0,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Push,Reaper,1,0,0,1,0,0
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Push,Zarya,0,2,0,0,1,1
Korea,OWCS Korea 2026 Stage 1,Cheeseburger,Push,Orisa,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Control,Ana,3,1,1,2,0,1
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Control,D.Va,3,0,3,0,0,0
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Control,Emre,2,2,2,0,1,1
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Control,Wrecking Ball,1,3,0,1,2,1
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Control,Wuyang,1,1,1,0,0,1
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Control,Zarya,1,1,1,0,0,1
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Control,Lucio,1,0,1,0,0,0
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Control,Roadhog,1,0,1,0,0,0
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Control,Pharah,0,2,0,0,0,2
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Control,Bastion,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Control,Reaper,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Control,Sojourn,0,1,0,0,0,1
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Escort,Mei,2,1,1,1,0,1
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Escort,Vendetta,2,1,0,2,0,1
Korea,OWCS Korea 2026 Stage 1,Crazy Raccoon,Escort,Kiriko,2,0,0,2,0,0
